0.949442119944,956.1965072154999,1030.532842874527,randngram,jsd
0.945606694561,956.1965072154999,959.0159976482391,randngram,jsd
0.941073919107,956.1965072154999,945.4034600257874,randngram,jsd
0.944909344491,956.1965072154999,953.3317883014679,randngram,jsd
0.94630404463,956.1965072154999,1040.595291852951,randngram,jsd
0.939679218968,956.1965072154999,1038.662424325943,randngram,jsd
0.944560669456,956.1965072154999,945.7393999099731,randngram,jsd
0.944560669456,956.1965072154999,945.8744795322418,randngram,jsd
0.942119944212,956.1965072154999,950.6921253204346,randngram,jsd
0.937935843794,956.1965072154999,969.7224662303925,randngram,jsd
0.952231520223,1076.3936293125153,1074.7911348342896,randngram1,jsd
0.938633193863,1076.3936293125153,1052.960970878601,randngram1,jsd
0.942817294282,1076.3936293125153,949.0526204109192,randngram1,jsd
0.948047419805,1076.3936293125153,1005.0291306972504,randngram1,jsd
0.950836820084,1076.3936293125153,989.6928405761719,randngram1,jsd
0.94839609484,1076.3936293125153,989.9239909648895,randngram1,jsd
0.949790794979,1076.3936293125153,1038.8073289394379,randngram1,jsd
0.946652719665,1076.3936293125153,1073.6793699264526,randngram1,jsd
0.950488145049,1076.3936293125153,901.5063073635101,randngram1,jsd
0.945606694561,1076.3936293125153,1098.6491196155548,randngram1,jsd
